#{"t_start": 1775539373.2782633, "env_id": "FetchReach-v4"}
r,l,t
-2.0,50,560.202989
-2.0,50,560.802217
-2.0,50,561.371861
-2.0,50,561.950756
-2.0,50,562.525017
-1.0,50,563.135673
-2.0,50,563.731802
-2.0,50,564.425667
-1.0,50,565.032852
-1.0,50,565.658512
-2.0,50,566.258774
-3.0,50,566.878659
-1.0,50,567.452813
-3.0,50,568.068344
-2.0,50,568.638888
-2.0,50,569.237529
-2.0,50,569.800493
-1.0,50,570.407429
-1.0,50,570.967796
-2.0,50,571.541317
-2.0,50,572.216716
-3.0,50,572.812622
-3.0,50,573.452568
-1.0,50,574.027915
-2.0,50,574.599952
-1.0,50,575.205929
-1.0,50,575.767752
-1.0,50,576.417838
-1.0,50,577.093571
-2.0,50,577.803345
-2.0,50,578.439828
-2.0,50,579.036824
-2.0,50,579.673251
-1.0,50,580.256618
-2.0,50,580.912677
-1.0,50,581.703996
-3.0,50,582.486762
0.0,50,583.180788
-2.0,50,583.924066
-2.0,50,584.694561
-2.0,50,585.471691
-2.0,50,586.267353
-2.0,50,587.076513
-3.0,50,587.877558
-2.0,50,588.674109
0.0,50,589.457205
0.0,50,590.280232
0.0,50,591.003656
-1.0,50,591.601964
-1.0,50,592.156404
-2.0,50,592.789715
-2.0,50,593.450087
-2.0,50,594.060662
-2.0,50,594.646849
-2.0,50,595.20928
-3.0,50,595.801431
-1.0,50,596.358256
-2.0,50,596.943877
-2.0,50,597.524554
-2.0,50,598.111657
0.0,50,598.676552
-1.0,50,599.143498
-1.0,50,599.678728
-2.0,50,600.161345
-2.0,50,600.674761
-1.0,50,601.123626
-3.0,50,601.674977
-2.0,50,602.172343
-3.0,50,602.69734
-1.0,50,603.262742
0.0,50,603.809906
-1.0,50,604.360528
-1.0,50,605.002942
0.0,50,605.677625
-1.0,50,606.226105
-3.0,50,606.778414
-1.0,50,607.326638
-3.0,50,607.890897
-1.0,50,608.452311
-2.0,50,609.001893
0.0,50,609.565873
-3.0,50,610.124636
-2.0,50,610.71296
-2.0,50,611.304571
-3.0,50,611.893952
-2.0,50,612.470703
-2.0,50,613.043787
-3.0,50,613.626265
-2.0,50,614.217978
-2.0,50,614.794807
-1.0,50,615.369772
-1.0,50,615.936127
-2.0,50,616.513927
-2.0,50,617.06262
-2.0,50,617.607403
-3.0,50,618.150247
-2.0,50,618.70475
-2.0,50,619.255284
-2.0,50,619.81904
-2.0,50,620.373881
-1.0,50,620.952488
-2.0,50,621.511635
-3.0,50,622.05616
-2.0,50,622.604353
0.0,50,623.160334
-3.0,50,623.739011
-3.0,50,624.354615
-1.0,50,624.958763
-2.0,50,625.541479
-2.0,50,626.165769
0.0,50,626.772141
-2.0,50,627.412972
-3.0,50,628.031754
-3.0,50,628.625544
-2.0,50,629.204786
-1.0,50,629.838228
-1.0,50,630.488304
-2.0,50,630.981153
-2.0,50,631.491989
-2.0,50,632.040414
-2.0,50,632.571168
0.0,50,633.040472
-3.0,50,633.565707
-2.0,50,634.081993
-3.0,50,634.63757
-2.0,50,635.187462
-2.0,50,635.714401
-2.0,50,636.249097
-1.0,50,636.777285
-2.0,50,637.324399
-1.0,50,637.83665
-3.0,50,638.378518
-2.0,50,638.906303
-1.0,50,639.422969
-1.0,50,639.966256
-2.0,50,640.451662
0.0,50,640.97075
0.0,50,641.446128
-2.0,50,641.943877
0.0,50,642.471316
-1.0,50,642.962613
-2.0,50,643.459476
-2.0,50,643.96365
-3.0,50,644.46133
-2.0,50,644.961302
-5.0,50,645.447237
-2.0,50,645.972933
-3.0,50,646.491077
-2.0,50,646.995569
-1.0,50,647.474705
-1.0,50,647.983346
-3.0,50,648.479567
-2.0,50,649.007796
-2.0,50,649.488368
-2.0,50,650.035202
-1.0,50,650.559433
