#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,603.730775
-50.0,50,605.129859
-50.0,50,606.338892
-2.0,50,607.796981
-20.0,50,609.460421
-50.0,50,611.221385
-50.0,50,613.166425
-50.0,50,614.827809
-50.0,50,617.00879
-50.0,50,619.225918
-39.0,50,621.178867
-50.0,50,623.680017
-50.0,50,625.422958
-50.0,50,626.739784
-50.0,50,627.942976
-3.0,50,629.033261
-50.0,50,630.187789
-32.0,50,630.998815
-50.0,50,631.820771
-9.0,50,632.614417
-50.0,50,633.419789
-50.0,50,634.204379
-13.0,50,635.021851
-33.0,50,635.807967
-2.0,50,638.135866
-50.0,50,641.316027
-40.0,50,644.759485
-39.0,50,646.745881
-44.0,50,648.368715
-50.0,50,650.038969
-50.0,50,651.676885
-50.0,50,653.331807
-50.0,50,654.986313
-50.0,50,656.632895
-50.0,50,658.259963
-7.0,50,660.010963
-41.0,50,661.551767
-50.0,50,662.323129
-50.0,50,663.683318
-50.0,50,664.979345
-50.0,50,666.549152
-50.0,50,668.027844
-18.0,50,669.356936
-50.0,50,670.667909
-50.0,50,672.314279
-7.0,50,673.861032
-50.0,50,675.632275
-50.0,50,677.159129
-26.0,50,678.525844
-50.0,50,679.670085
-50.0,50,680.758974
-37.0,50,683.475829
-50.0,50,686.771857
-50.0,50,689.613249
-50.0,50,692.752998
-50.0,50,696.019286
-42.0,50,697.669849
-50.0,50,699.83465
-48.0,50,702.058998
-50.0,50,704.106812
-43.0,50,706.542954
-47.0,50,708.359958
-35.0,50,710.666418
-50.0,50,712.557848
-50.0,50,714.672112
-31.0,50,716.826455
-50.0,50,718.823328
-15.0,50,720.917773
-50.0,50,723.321393
-50.0,50,725.671972
-45.0,50,727.74002
-50.0,50,730.615914
-50.0,50,733.700886
-30.0,50,736.65699
-50.0,50,739.71089
-50.0,50,742.607888
-47.0,50,745.326899
-50.0,50,748.060207
-50.0,50,750.558743
-50.0,50,752.902832
-50.0,50,762.375958
-50.0,50,764.930947
-35.0,50,767.582849
-33.0,50,770.172747
-32.0,50,772.361286
-48.0,50,775.356045
-24.0,50,778.608966
-34.0,50,781.865344
-50.0,50,785.160361
-46.0,50,788.416826
-42.0,50,790.699831
-16.0,50,793.295244
-44.0,50,795.586145
-19.0,50,797.146955
-45.0,50,798.63801
-50.0,50,800.18286
-31.0,50,801.734309
-50.0,50,803.484225
-29.0,50,805.119888
-29.0,50,806.800806
-50.0,50,808.35286
-50.0,50,810.16537
-50.0,50,811.862497
-50.0,50,813.85359
-50.0,50,816.095373
-30.0,50,818.095212
-42.0,50,819.712172
-50.0,50,821.450982
-50.0,50,823.122894
-48.0,50,825.066874
-47.0,50,828.172296
-50.0,50,830.851914
-17.0,50,833.965115
-22.0,50,836.949022
-37.0,50,839.996816
-50.0,50,843.236825
-13.0,50,846.449996
-19.0,50,849.718026
-15.0,50,852.904453
-23.0,50,856.074306
-17.0,50,859.106587
-45.0,50,860.969027
-50.0,50,863.225292
-18.0,50,865.20907
-50.0,50,866.571359
-35.0,50,867.712866
-3.0,50,868.877781
-44.0,50,870.338785
-50.0,50,871.191238
-50.0,50,871.982001
-20.0,50,872.767787
-49.0,50,873.570427
-5.0,50,874.390919
