#{"t_start": 1777834692.386121, "env_id": "FetchReach-v4"}
r,l,t
-10.999858,11,281.816127
-2.21506,3,281.878796
-3.387116,4,281.970517
-1.109341,2,282.023595
-2.232052,3,282.100451
-3.345683,4,282.191595
-2.173148,3,282.254822
-5.49823,6,282.396395
-2.21775,3,282.468014
-2.168052,3,282.544646
-1.078661,2,282.596865
-3.316763,4,282.733324
-1.122954,2,282.799681
-9.601668,10,283.039354
-2.255366,3,283.11448
-2.184166,3,283.182595
-1.122927,2,283.240539
-3.280785,4,283.330422
-2.277679,3,283.402536
-3.235001,4,283.501406
-3.270897,4,283.606372
-5.555875,6,283.744663
-0.031131,1,283.769816
-3.273119,4,283.86946
-3.33201,4,283.962629
-3.302399,4,284.05168
-2.256866,3,284.118078
-3.350229,4,284.213548
-2.191806,3,284.288788
-2.188937,3,284.360606
-2.188873,3,284.413972
-3.345717,4,284.50661
-3.310059,4,284.600491
-0.046577,1,284.624032
-2.230343,3,284.691577
-1.113615,2,284.735647
-2.201329,3,284.809478
-2.314052,3,284.873903
-2.265649,3,284.941775
-4.326259,5,285.049755
-3.357576,4,285.138639
-3.278245,4,285.230671
-1.133353,2,285.274534
-2.169714,3,285.341402
-1.099816,2,285.396476
-1.116458,2,285.442631
-1.096242,2,285.488808
-3.32253,4,285.586643
-2.178246,3,285.659427
-0.047888,1,285.678956
-2.236421,3,285.743555
-2.211711,3,285.816362
-0.014523,1,285.855587
-2.191665,3,285.93064
-1.058929,2,285.981468
-2.261596,3,286.048774
-2.156557,3,286.125391
-53.435865,50,287.199628
-1.087882,2,287.236542
-1.081899,2,287.280621
-3.346489,4,287.36643
-0.023079,1,287.3881
-3.327163,4,287.47449
-3.285235,4,287.56082
-1.097941,2,287.60252
-3.289789,4,287.677891
-4.3598,5,287.787947
-1.099426,2,287.834033
-2.207952,3,287.900551
-3.387865,4,287.980542
-1.128984,2,288.014589
-2.194017,3,288.081497
-3.264938,4,288.171618
-0.035192,1,288.192181
-2.187703,3,288.25497
-3.267575,4,288.326876
-0.034126,1,288.355542
-2.190247,3,288.418675
-3.284035,4,288.505535
-2.263381,3,288.568084
-3.370406,4,288.659787
-3.381634,4,288.750003
-0.031127,1,288.774294
-3.356963,4,288.870155
-0.055326,1,288.89556
-3.282077,4,288.981587
-3.319553,4,289.066581
-2.199151,3,289.110735
-0.051963,1,289.135794
-2.180659,3,289.196564
-2.225638,3,289.272832
-2.147461,3,289.343299
-3.264585,4,289.43128
-0.036564,1,289.453496
-5.457915,6,289.572828
-2.300741,3,289.635125
-1.088579,2,289.695543
-3.396238,4,289.772465
-2.172065,3,289.838674
-3.337529,4,289.936077
-0.032142,1,289.966193
-3.369864,4,290.051437
-2.237779,3,290.109522
-2.195481,3,290.1634
-1.110429,2,290.212481
-3.433368,4,290.291759
-1.141395,2,290.347097
-0.046242,1,290.372608
-1.100013,2,290.418925
-2.255445,3,290.480776
-1.116031,2,290.524956
-3.284352,4,290.598857
-3.377708,4,290.686584
-2.213037,3,290.746795
-3.337795,4,290.842648
-2.272762,3,290.91545
-0.037024,1,290.941651
-0.039558,1,290.964364
-1.117311,2,291.008744
-3.351792,4,291.083625
-3.365702,4,291.175668
-2.20883,3,291.238948
-2.198725,3,291.298029
-1.143758,2,291.342701
-0.058887,1,291.372365
-2.245289,3,291.436591
-2.216575,3,291.499388
-1.095828,2,291.551767
-2.217898,3,291.624999
-3.281945,4,291.727008
-2.231988,3,291.805404
-2.191706,3,291.883354
-2.213997,3,291.948967
-1.1226,2,291.990642
-2.233966,3,292.057966
-2.211578,3,292.127086
-3.345278,4,292.221514
-3.312313,4,292.319704
-2.184159,3,292.391463
-3.385469,4,292.483446
-1.089508,2,292.544723
-2.192042,3,292.610631
-2.164877,3,292.696472
-2.257094,3,292.77328
-4.362253,5,292.907949
-2.283505,3,292.988089
-0.03265,1,293.011239
-2.161459,3,293.088045
-2.172924,3,293.169397
-4.433389,5,293.288081
-2.191817,3,293.356618
-1.11536,2,293.407964
-2.204862,3,293.495603
-2.178053,3,293.592602
-2.2147,3,293.674527
-4.490968,5,293.811747
-3.365795,4,293.922436
-2.183778,3,293.99872
-3.377288,4,294.091493
-3.292052,4,294.187917
-2.179149,3,294.256631
-2.207637,3,294.321846
-10.776315,11,294.565407
-0.035337,1,294.591464
-2.176118,3,294.670361
-1.082172,2,294.713431
-1.127151,2,294.751378
-0.029987,1,294.776413
-2.224975,3,294.842677
-3.340553,4,294.941578
-2.240798,3,295.010391
-3.313664,4,295.10532
-3.398438,4,295.213376
-3.207446,4,295.318935
-1.138822,2,295.377102
-3.275376,4,295.485609
-2.212141,3,295.565375
-2.167174,3,295.64602
-2.206103,3,295.743105
-2.197549,3,295.832983
-1.098488,2,295.886612
-2.203537,3,295.966619
-2.16057,3,296.045189
-2.241928,3,296.118918
-3.182644,4,296.210284
-2.258422,3,296.273844
-3.3406,4,296.366762
-1.130349,2,296.414123
-1.106091,2,296.476973
-1.11895,2,296.522492
-1.14993,2,296.563839
-0.010218,1,296.585399
-1.075622,2,296.639004
-4.418749,5,296.748022
-3.215682,4,296.84478
-3.314383,4,296.955815
-3.366592,4,297.071549
-2.17407,3,297.14362
-2.268503,3,297.200418
-1.100316,2,297.245577
-2.149678,3,297.328911
-3.333854,4,297.424619
-3.311641,4,297.507926
-1.123454,2,297.561471
-2.231942,3,297.631777
-3.349566,4,297.7326
-1.059007,2,297.781379
-1.135738,2,297.828952
-0.035092,1,297.856767
-1.090456,2,297.901641
-3.3087,4,297.996382
-3.267156,4,298.103392
-2.247391,3,298.194666
-3.306755,4,298.286604
-3.367394,4,298.380649
-1.126754,2,298.428916
-0.04859,1,298.459516
-3.317865,4,298.556673
-1.098238,2,298.618017
-3.414855,4,298.708682
-1.115987,2,298.752512
